Date,Temperature (�,Relative Humidity (%),Pressure (hPa),Wind speed (m/s),Wind direction (deg),Rainfall (kg/m2),Snowfall (kg/m2),Snow depth (m),GHI,Previous1day GHI ,Previous week GHI,Previous month GHI,Year,WoY,MoY,DoM,DoW,Target
18/02/2018,11.803,58.96,990.67,6.04,356.05,0.007842,4.00E-06,0,4351.021,2355.414,3503.457,2351.558,2018,7,2,18,7,3919.363
19/02/2018,11.663,61.45,996.2,0.71,41.15,0.045186,0,0,3919.363,4351.021,2313.208,3459.011,2018,8,2,19,1,3159.576
20/02/2018,12.993,75.47,994.98,2.04,82.44,1.14621,1.40E-05,4.00E-06,3159.576,3919.363,3025.651,908.8005,2018,8,2,20,2,4020.528
21/02/2018,12.063,76.88,993.6,4.06,65.1,0.917853,3.70E-05,6.00E-06,4020.528,3159.576,2657.07,1778.265,2018,8,2,21,3,4342.496
22/02/2018,12.443,71.16,993.98,1.35,55.51,0.073445,0,4.00E-06,4342.496,4020.528,2453.34,1169.413,2018,8,2,22,4,3840.236
23/02/2018,12.663,70.04,991.71,1.67,45.69,0.18633,1.10E-05,1.00E-06,3840.236,4342.496,4147.003,1551.436,2018,8,2,23,5,4291.676
24/02/2018,12.883,73.84,990.64,0.75,156.55,1.039265,6.00E-06,4.00E-06,4291.676,3840.236,2355.414,543.3664,2018,8,2,24,6,3046.409
25/02/2018,12.923,79.63,987.59,2.85,181.92,10.141005,0.00337,2.85E-04,3046.409,4291.676,4351.021,1416.564,2018,8,2,25,7,1230.521
26/02/2018,10.593,85.17,989.1,2.69,92.23,13.826686,0.010803,6.62E-04,1230.521,3046.409,3919.363,3348.533,2018,9,2,26,1,4138.088
27/02/2018,13.423,79.72,991.09,3.29,163.28,4.462378,0.010658,4.95E-04,4138.088,1230.521,3159.576,3740.91,2018,9,2,27,2,4123.846
28/02/2018,13.043,83.06,996.29,3.49,179.04,1.558982,3.20E-05,6.70E-05,4123.846,4138.088,4020.528,3785.655,2018,9,2,28,3,3950.272
01/03/2018,13.343,75.16,994.71,1.52,232.93,1.391577,1.90E-05,7.30E-05,3950.272,4123.846,4342.496,3782.662,2018,9,3,1,4,4390.368
02/03/2018,12.893,74.98,997.29,1.83,74.69,0.061939,0,6.00E-06,4390.368,3950.272,3840.236,3744.092,2018,9,3,2,5,4517.268
03/03/2018,13.843,75.4,994.45,0.59,127.94,0.002838,1.00E-06,1.00E-06,4517.268,4390.368,4291.676,3770.109,2018,9,3,3,6,4046.378
04/03/2018,14.273,70.15,990.45,0.87,156.34,1.28E-04,0,0,4046.378,4517.268,3046.409,3594.195,2018,9,3,4,7,4643.96
05/03/2018,15.693,64.9,991.16,1.15,55.34,4.20E-05,0,0,4643.96,4046.378,1230.521,3061.258,2018,10,3,5,1,4274.738
06/03/2018,16.613,66.13,991.38,0.69,66.58,0.006804,4.00E-06,0,4274.738,4643.96,4138.088,1413.279,2018,10,3,6,2,4528.573
07/03/2018,15.843,85.11,996.19,1.9,171.32,0.605293,0,0,4528.573,4274.738,4123.846,3666.032,2018,10,3,7,3,4419.892
08/03/2018,16.223,77.48,987.59,1.69,190,0.756155,2.10E-05,0,4419.892,4528.573,3950.272,3661.48,2018,10,3,8,4,5467.529
09/03/2018,15.083,64.78,990.77,1.73,303.47,0.026951,3.00E-06,1.30E-05,5467.529,4419.892,4390.368,3978.037,2018,10,3,9,5,4991.545
10/03/2018,14.593,65.65,996,0.11,78.69,9.60E-05,0,0,4991.545,5467.529,4517.268,3175.94,2018,10,3,10,6,4415.488
11/03/2018,14.423,76.49,996.66,1.33,175.29,0.002441,0,0,4415.488,4991.545,4046.378,3146.648,2018,10,3,11,7,5488.436
12/03/2018,14.903,80.23,997.85,1.29,181.67,0.15261,0,0,5488.436,4415.488,4643.96,1511.117,2018,11,3,12,1,4534.243
13/03/2018,15.053,84.77,996.38,2.47,191.5,0.93419,0,0,4534.243,5488.436,4274.738,3503.457,2018,11,3,13,2,4461.337
14/03/2018,14.893,84.44,993.76,3.18,189.61,2.403909,0,0,4461.337,4534.243,4528.573,2313.208,2018,11,3,14,3,4836.607
15/03/2018,14.573,77.94,992.65,3.71,202.88,0.818772,1.00E-05,2.00E-06,4836.607,4461.337,4419.892,3025.651,2018,11,3,15,4,5727.018
16/03/2018,14.753,62.67,993.14,0.79,252.41,0.599838,3.00E-05,5.50E-05,5727.018,4836.607,5467.529,2657.07,2018,11,3,16,5,5833.097
17/03/2018,14.603,70.03,997.46,1.28,151.23,0.002628,0,2.00E-06,5833.097,5727.018,4991.545,2453.34,2018,11,3,17,6,4083.689
18/03/2018,16.243,69.66,994.94,1.59,45.81,0,0,0,4083.689,5833.097,4415.488,4147.003,2018,11,3,18,7,4980.419
19/03/2018,18.463,59.31,990.83,2.48,57.27,0,0,0,4980.419,4083.689,5488.436,2355.414,2018,12,3,19,1,3278.087
20/03/2018,16.203,84.45,993.8,2.05,169.1,1.794373,0,0,3278.087,4980.419,4534.243,4351.021,2018,12,3,20,2,5761.364
21/03/2018,16.003,81.87,999.57,1.65,180.2,0.287367,0,0,5761.364,3278.087,4461.337,3919.363,2018,12,3,21,3,4911.541
22/03/2018,16.243,66.17,996.83,1.12,69.12,0.001945,0,0,4911.541,5761.364,4836.607,3159.576,2018,12,3,22,4,5063.111
23/03/2018,19.703,53.97,986.61,2.06,56.84,3.00E-06,0,0,5063.111,4911.541,5727.018,4020.528,2018,12,3,23,5,4634.807
24/03/2018,16.163,70.9,986.07,5.23,212.77,0.098801,0,0,4634.807,5063.111,5833.097,4342.496,2018,12,3,24,6,5878.993
25/03/2018,14.623,75.21,998.85,2.87,195.71,0.357968,0,0,5878.993,4634.807,4083.689,3840.236,2018,12,3,25,7,5613.591
26/03/2018,16.353,67.63,1001.14,1.4,55.03,0.533803,0,0,5613.591,5878.993,4980.419,4291.676,2018,13,3,26,1,6218.419
27/03/2018,17.473,59,995.52,0.66,99.44,0,0,0,6218.419,5613.591,3278.087,3046.409,2018,13,3,27,2,2583.555
28/03/2018,17.883,69.62,989.81,2.41,69.44,28.310766,3.00E-05,3.00E-06,2583.555,6218.419,5761.364,1230.521,2018,13,3,28,3,5884.29
29/03/2018,16.393,77.15,985.05,4.54,202.02,9.147624,8.00E-06,2.00E-06,5884.29,2583.555,4911.541,4138.088,2018,13,3,29,4,6402.713
30/03/2018,15.523,64.42,995.58,0.82,247.08,0.219319,3.00E-06,3.00E-06,6402.713,5884.29,5063.111,4123.846,2018,13,3,30,5,6737.473
31/03/2018,15.693,58.82,1000.61,0.34,69.81,6.40E-05,0,0,6737.473,6402.713,4634.807,3950.272,2018,13,3,31,6,6044.238
01/04/2018,16.643,61.14,997.12,0.53,120.46,3.00E-06,0,0,6044.238,6737.473,5878.993,4390.368,2018,13,4,1,7,6605.864
02/04/2018,16.873,65.38,993.18,1.32,200.54,0.006338,0,0,6605.864,6044.238,5613.591,4517.268,2018,14,4,2,1,7054.041
03/04/2018,15.633,43.42,997.31,5.13,5.06,7.00E-06,0,0,7054.041,6605.864,6218.419,4046.378,2018,14,4,3,2,7196.863
04/04/2018,16.323,41.21,998.37,1.37,23.02,0,0,0,7196.863,7054.041,2583.555,4643.96,2018,14,4,4,3,7079.109
05/04/2018,19.343,40.17,993.48,1.1,28.53,0,0,0,7079.109,7196.863,5884.29,4274.738,2018,14,4,5,4,7021.428
06/04/2018,20.883,42.02,991.57,1.14,38.62,0,0,0,7021.428,7079.109,6402.713,4528.573,2018,14,4,6,5,6991.393
07/04/2018,22.063,39.57,992.75,1.48,82.21,0,0,0,6991.393,7021.428,6737.473,4419.892,2018,14,4,7,6,4266.493
08/04/2018,19.273,56.31,994.21,1.07,71.67,0.810753,0,0,4266.493,6991.393,6044.238,5467.529,2018,14,4,8,7,3278.656
09/04/2018,17.403,73.04,994.34,1.2,351.08,17.903598,5.00E-06,1.00E-06,3278.656,4266.493,6605.864,4991.545,2018,15,4,9,1,3421.057
10/04/2018,16.953,74.29,992.01,1.36,26.78,5.895427,1.20E-05,2.70E-05,3421.057,3278.656,7054.041,4415.488,2018,15,4,10,2,4878.238
11/04/2018,17.593,74.99,993.19,0.91,159.33,4.424,0,2.00E-06,4878.238,3421.057,7196.863,5488.436,2018,15,4,11,3,5909.142
12/04/2018,18.453,74.08,993.8,1.36,180.94,0.223491,0,0,5909.142,4878.238,7079.109,4534.243,2018,15,4,12,4,6780.713
13/04/2018,19.853,68.61,993.24,1.3,196.27,0.099717,0,0,6780.713,5909.142,7021.428,4461.337,2018,15,4,13,5,7035.211
14/04/2018,21.213,59.55,994.52,0.42,175.81,0.028052,0,0,7035.211,6780.713,6991.393,4836.607,2018,15,4,14,6,7465.519
15/04/2018,20.653,40.68,994.75,3.92,10.22,1.41E-04,0,0,7465.519,7035.211,4266.493,5727.018,2018,15,4,15,7,7712.414
16/04/2018,19.353,35.68,996.79,1.11,26.46,0,0,0,7712.414,7465.519,3278.656,5833.097,2018,16,4,16,1,7279.957
17/04/2018,20.193,44.24,997.34,0.83,146.39,0.001727,0,0,7279.957,7712.414,3421.057,4083.689,2018,16,4,17,2,7096.737
18/04/2018,22.483,41.95,997.77,0.39,123.35,0,0,0,7096.737,7279.957,4878.238,4980.419,2018,16,4,18,3,6607.047
19/04/2018,22.233,50.86,993.27,1.61,181.69,0.058586,0,0,6607.047,7096.737,5909.142,3278.087,2018,16,4,19,4,4629.284
20/04/2018,19.273,75.61,987.47,1.54,183.03,17.420659,0,0,4629.284,6607.047,6780.713,5761.364,2018,16,4,20,5,5212.364
21/04/2018,17.443,46.61,988.62,4.32,12.37,2.628955,3.00E-06,0,5212.364,4629.284,7035.211,4911.541,2018,16,4,21,6,7788.52
22/04/2018,18.103,40.92,991.59,2.14,341.62,0.002324,0,0,7788.52,5212.364,7465.519,5063.111,2018,16,4,22,7,7617.306
23/04/2018,20.343,49.93,994.86,0.96,208.15,0.004032,0,0,7617.306,7788.52,7712.414,4634.807,2018,17,4,23,1,7593.576
24/04/2018,21.683,48.68,995.73,0.43,92.39,7.34E-04,0,0,7593.576,7617.306,7279.957,5878.993,2018,17,4,24,2,7698.327
25/04/2018,24.683,38.21,993.25,2.15,79.02,5.20E-05,0,0,7698.327,7593.576,7096.737,5613.591,2018,17,4,25,3,6502.732
26/04/2018,24.883,45.04,991.17,1.09,119.22,0.03602,0,0,6502.732,7698.327,6607.047,6218.419,2018,17,4,26,4,6231.893
27/04/2018,23.473,55.37,990.36,0.42,152.35,0.288079,0,0,6231.893,6502.732,4629.284,2583.555,2018,17,4,27,5,6077.702
28/04/2018,21.973,64.33,993.35,1.87,178.97,0.324956,0,0,6077.702,6231.893,5212.364,5884.29,2018,17,4,28,6,7009.451
29/04/2018,22.603,58.62,994.95,1.14,152.46,0.032607,0,0,7009.451,6077.702,7788.52,6402.713,2018,17,4,29,7,6159.972
30/04/2018,23.783,53.35,993.23,0.47,125.04,0.080013,0,0,6159.972,7009.451,7617.306,6737.473,2018,18,4,30,1,7451.578
01/05/2018,25.913,48.12,992.98,3.33,84.11,0.331693,0,0,7451.578,6159.972,7593.576,6044.238,2018,18,5,1,2,7146.819
02/05/2018,25.413,47.33,993.67,2.43,46.6,0.081153,0,0,7146.819,7451.578,7698.327,6605.864,2018,18,5,2,3,6961.061
03/05/2018,27.153,41.03,991.63,1.32,62.06,7.31E-04,0,0,6961.061,7146.819,6502.732,7054.041,2018,18,5,3,4,7448.315
04/05/2018,27.633,38.99,990.12,1.66,67.76,1.82E-04,0,0,7448.315,6961.061,6231.893,7196.863,2018,18,5,4,5,5937.356
05/05/2018,24.973,55.97,990.11,1.87,124.19,1.40782,0,0,5937.356,7448.315,6077.702,7079.109,2018,18,5,5,6,7057.901
06/05/2018,21.883,67.47,992.28,1.65,204.77,0.476015,0,0,7057.901,5937.356,7009.451,7021.428,2018,18,5,6,7,6272.759
07/05/2018,22.453,57.17,987.34,1.16,166.27,0.957631,0,0,6272.759,7057.901,6159.972,6991.393,2018,19,5,7,1,3683.669
08/05/2018,18.513,71.37,986.13,1.55,174.13,2.122059,0,0,3683.669,6272.759,7451.578,4266.493,2018,19,5,8,2,4481.303
09/05/2018,19.413,73.39,987.93,2.84,184.87,6.151943,0,0,4481.303,3683.669,7146.819,3278.656,2018,19,5,9,3,2949.717
10/05/2018,19.863,75.88,988.82,1.17,165.71,4.497898,0,0,2949.717,4481.303,6961.061,3421.057,2018,19,5,10,4,4126.754
11/05/2018,21.503,61.39,986.93,0.54,214.91,3.220409,0,0,4126.754,2949.717,7448.315,4878.238,2018,19,5,11,5,5619.98
12/05/2018,20.953,67.62,986.89,1.74,194.67,12.641753,0,0,5619.98,4126.754,5937.356,5909.142,2018,19,5,12,6,7674.371
13/05/2018,21.273,62.62,989.88,1.24,171.23,1.618545,0,0,7674.371,5619.98,7057.901,6780.713,2018,19,5,13,7,7377.22
14/05/2018,21.203,66.24,994.86,2.02,183.87,1.608749,0,0,7377.22,7674.371,6272.759,7035.211,2018,20,5,14,1,8192.581
15/05/2018,22.953,55.62,996.15,1.36,180.39,0.196575,0,0,8192.581,7377.22,3683.669,7465.519,2018,20,5,15,2,8397.043
16/05/2018,24.833,43.81,995.86,0.62,112.42,0.001144,0,0,8397.043,8192.581,4481.303,7712.414,2018,20,5,16,3,8419.598
17/05/2018,27.373,34.38,995.51,0.71,63.02,0,0,0,8419.598,8397.043,2949.717,7279.957,2018,20,5,17,4,7821.391
18/05/2018,29.633,32.52,993.93,0.86,109.29,1.00E-05,0,0,7821.391,8419.598,4126.754,7096.737,2018,20,5,18,5,7806.852
19/05/2018,29.463,37.37,991.49,0.55,132.19,7.00E-05,0,0,7806.852,7821.391,5619.98,6607.047,2018,20,5,19,6,6160.569
20/05/2018,28.653,41.15,990.89,1.26,310.82,0.074096,0,0,6160.569,7806.852,7674.371,4629.284,2018,20,5,20,7,7313.281
21/05/2018,27.703,45.38,993.09,0.9,200.39,0.121233,0,0,7313.281,6160.569,7377.22,5212.364,2018,21,5,21,1,6915.787
22/05/2018,27.703,48.17,994.24,0.87,178.62,0.092072,0,0,6915.787,7313.281,8192.581,7788.52,2018,21,5,22,2,7721.668
23/05/2018,28.203,45.37,992.89,1.03,183.96,0.109471,0,0,7721.668,6915.787,8397.043,7617.306,2018,21,5,23,3,7900.888
24/05/2018,26.533,56.71,991.56,2.07,180.54,0.805986,0,0,7900.888,7721.668,8419.598,7593.576,2018,21,5,24,4,7268.958
25/05/2018,25.163,63.79,989.29,1.95,178.19,0.703577,0,0,7268.958,7900.888,7821.391,7698.327,2018,21,5,25,5,6534.292
26/05/2018,24.173,58.25,990.7,0.52,154.67,0.830304,0,0,6534.292,7268.958,7806.852,6502.732,2018,21,5,26,6,8163.188
27/05/2018,28.023,42.38,991.49,0.74,190.84,0.101879,0,0,8163.188,6534.292,6160.569,6231.893,2018,21,5,27,7,7454.947
28/05/2018,28.283,47.59,991.39,1.56,157.02,0.536779,0,0,7454.947,8163.188,7313.281,6077.702,2018,22,5,28,1,3712.748
29/05/2018,24.423,63.92,990.08,0.82,30.85,14.66644,0,0,3712.748,7454.947,6915.787,7009.451,2018,22,5,29,2,4305.418
30/05/2018,23.583,67.55,990.42,1.13,185.74,2.586814,0,0,4305.418,3712.748,7721.668,6159.972,2018,22,5,30,3,4714.442
31/05/2018,23.203,71.42,990.12,1.98,201.14,3.701963,0,0,4714.442,4305.418,7900.888,7451.578,2018,22,5,31,4,4132.409
01/06/2018,23.293,69.77,989.99,1.65,192.63,2.375181,0,0,4132.409,4714.442,7268.958,7146.819,2018,22,6,1,5,6786.312
02/06/2018,24.283,65.26,990.65,1.92,189.47,3.06867,0,0,6786.312,4132.409,6534.292,6961.061,2018,22,6,2,6,5546.618
03/06/2018,24.693,64.26,990.01,1.94,179.28,1.476478,0,0,5546.618,6786.312,8163.188,7448.315,2018,22,6,3,7,5890.464
04/06/2018,24.883,62.75,988.17,1.89,174.15,1.745437,0,0,5890.464,5546.618,7454.947,5937.356,2018,23,6,4,1,8075.469
05/06/2018,26.073,59.72,990.1,2.46,184.95,1.063867,0,0,8075.469,5890.464,3712.748,7057.901,2018,23,6,5,2,7398.823
06/06/2018,27.503,53.17,994.62,1.17,188.5,0.045012,0,0,7398.823,8075.469,4305.418,6272.759,2018,23,6,6,3,8373.16
07/06/2018,30.323,38.67,994.89,0.22,120.16,1.20E-05,0,0,8373.16,7398.823,4714.442,3683.669,2018,23,6,7,4,8356.312
08/06/2018,31.543,32.76,991.88,0.28,25.91,0,0,0,8356.312,8373.16,4132.409,4481.303,2018,23,6,8,5,8587.046
09/06/2018,30.703,39.18,988.86,0.75,237.11,0.069728,0,0,8587.046,8356.312,6786.312,2949.717,2018,23,6,9,6,8106.208
10/06/2018,28.533,55.28,986.26,2.44,190.04,0.277169,0,0,8106.208,8587.046,5546.618,4126.754,2018,23,6,10,7,7360.468
11/06/2018,26.653,66.61,985.44,3.76,198.21,1.567905,0,0,7360.468,8106.208,5890.464,5619.98,2018,24,6,11,1,3936.538
12/06/2018,26.193,67.93,983.51,2.81,187.58,2.836476,0,0,3936.538,7360.468,8075.469,7674.371,2018,24,6,12,2,5910.224
13/06/2018,26.083,68.87,984.01,1.83,183.82,12.331886,0,0,5910.224,3936.538,7398.823,7377.22,2018,24,6,13,3,3475.537
14/06/2018,24.573,77.15,987.05,1.96,188.99,4.462747,0,0,3475.537,5910.224,8373.16,8192.581,2018,24,6,14,4,5776.181
15/06/2018,26.263,68.82,988.42,2.41,196.71,2.666283,0,0,5776.181,3475.537,8356.312,8397.043,2018,24,6,15,5,6155.656
16/06/2018,27.213,53.65,989.76,1.14,189.58,0.502069,0,0,6155.656,5776.181,8587.046,8419.598,2018,24,6,16,6,7818.194
17/06/2018,26.413,62.57,988.4,3.97,197.9,1.522476,0,0,7818.194,6155.656,8106.208,7821.391,2018,24,6,17,7,6862.281
18/06/2018,25.403,69.62,988.45,3.17,194.97,2.330325,0,0,6862.281,7818.194,7360.468,7806.852,2018,25,6,18,1,8158.554
19/06/2018,26.423,64.06,990.28,2.82,197.7,1.610856,0,0,8158.554,6862.281,3936.538,6160.569,2018,25,6,19,2,7289.856
20/06/2018,26.293,64.11,992.79,2.7,198.84,0.890944,0,0,7289.856,8158.554,5910.224,7313.281,2018,25,6,20,3,7824.505
21/06/2018,27.213,62.1,993.16,3.59,202.35,1.871227,0,0,7824.505,7289.856,3475.537,6915.787,2018,25,6,21,4,7945.035
22/06/2018,27.393,63.59,990.89,3.48,196.68,2.11133,0,0,7945.035,7824.505,5776.181,7721.668,2018,25,6,22,5,8020.606
23/06/2018,27.403,63.74,990.13,3.01,191.19,1.691874,0,0,8020.606,7945.035,6155.656,7900.888,2018,25,6,23,6,8086.408
24/06/2018,28.253,59.68,989.68,3.33,194.02,0.681498,0,0,8086.408,8020.606,7818.194,7268.958,2018,25,6,24,7,8332.993
25/06/2018,28.673,60.18,989.26,3.49,194.2,0.163261,0,0,8332.993,8086.408,6862.281,6534.292,2018,26,6,25,1,8372.437
26/06/2018,28.363,60.62,989.62,3.28,197,0.204102,0,0,8372.437,8332.993,8158.554,8163.188,2018,26,6,26,2,8471.047
27/06/2018,29.143,51.45,987.99,2.57,188.05,3.00E-06,0,0,8471.047,8372.437,7289.856,7454.947,2018,26,6,27,3,8391.053
28/06/2018,29.073,51.52,986.68,3.61,205.49,0.00204,0,0,8391.053,8471.047,7824.505,3712.748,2018,26,6,28,4,8620.519
29/06/2018,26.843,57.53,986.45,3.84,201.77,0.004386,0,0,8620.519,8391.053,7945.035,4305.418,2018,26,6,29,5,8592.521
30/06/2018,26.283,59.17,987.91,3.61,199.55,0.002651,0,0,8592.521,8620.519,8020.606,4714.442,2018,26,6,30,6,8468.281
01/07/2018,27.533,56.88,991.05,2.87,189.35,0.014906,0,0,8468.281,8592.521,8086.408,4132.409,2018,26,7,1,7,8479.752
02/07/2018,29.163,52.76,990.16,2.56,181.13,9.30E-05,0,0,8479.752,8468.281,8332.993,6786.312,2018,27,7,2,1,8447.772
03/07/2018,30.933,47.26,987.85,2.64,182.93,0.011631,0,0,8447.772,8479.752,8372.437,5546.618,2018,27,7,3,2,8420.863
04/07/2018,31.803,43.81,985.53,2.22,201.72,9.60E-05,0,0,8420.863,8447.772,8471.047,5890.464,2018,27,7,4,3,8690.922
05/07/2018,31.793,31.72,982.99,0.87,263.57,0,0,0,8690.922,8420.863,8391.053,8075.469,2018,27,7,5,4,8725.797
06/07/2018,31.923,29.37,983.57,0.88,269.49,0,0,0,8725.797,8690.922,8620.519,7398.823,2018,27,7,6,5,8614.731
07/07/2018,31.623,36.62,984.91,1.33,185.15,0.027407,0,0,8614.731,8725.797,8592.521,8373.16,2018,27,7,7,6,8328.144
08/07/2018,30.623,51.07,987.09,2.68,184.95,0.119494,0,0,8328.144,8614.731,8468.281,8356.312,2018,27,7,8,7,8307.739
09/07/2018,29.633,56.21,989.18,3.16,196.39,0.114935,0,0,8307.739,8328.144,8479.752,8587.046,2018,28,7,9,1,8390.599
10/07/2018,29.663,53.68,988.61,3.35,192.72,0.022082,0,0,8390.599,8307.739,8447.772,8106.208,2018,28,7,10,2,8270.787
11/07/2018,29.853,56.42,987.42,3.75,190.19,4.01E-04,0,0,8270.787,8390.599,8420.863,7360.468,2018,28,7,11,3,8111.625
12/07/2018,29.993,56.77,985.96,4.22,186.26,0.005676,0,0,8111.625,8270.787,8690.922,3936.538,2018,28,7,12,4,8089.477
13/07/2018,31.753,49.85,982.43,3.03,191.62,0.052157,0,0,8089.477,8111.625,8725.797,5910.224,2018,28,7,13,5,8318.241
14/07/2018,32.763,41.57,980.77,1.5,217.46,0.136038,0,0,8318.241,8089.477,8614.731,3475.537,2018,28,7,14,6,8284.959
15/07/2018,32.713,36.7,982.48,0.91,263.41,0.123947,0,0,8284.959,8318.241,8328.144,5776.181,2018,28,7,15,7,8337.901
16/07/2018,31.693,36.45,984.95,1.67,208.62,0.207467,0,0,8337.901,8284.959,8307.739,6155.656,2018,29,7,16,1,8310.326
17/07/2018,31.993,36.73,985.61,2.03,213.39,0.005324,0,0,8310.326,8337.901,8390.599,7818.194,2018,29,7,17,2,8264.603
18/07/2018,31.123,45.8,984.61,3.23,194.41,0.334362,0,0,8264.603,8310.326,8270.787,6862.281,2018,29,7,18,3,7972.125
19/07/2018,29.743,58.5,984.83,3.77,188.8,1.216082,0,0,7972.125,8264.603,8111.625,8158.554,2018,29,7,19,4,7600.96
20/07/2018,30.523,55.81,985.64,3.75,193.23,1.828163,0,0,7600.96,7972.125,8089.477,7289.856,2018,29,7,20,5,7943.746
21/07/2018,31.303,47.88,985.91,2.99,189.58,0.607682,0,0,7943.746,7600.96,8318.241,7824.505,2018,29,7,21,6,8171.719
22/07/2018,32.763,40.18,984.37,1.84,206.48,0.396205,0,0,8171.719,7943.746,8284.959,7945.035,2018,29,7,22,7,8120
23/07/2018,32.403,41.85,983.48,2.61,197.54,0.192508,0,0,8120,8171.719,8337.901,8020.606,2018,30,7,23,1,7797.173
24/07/2018,31.123,53.55,984.8,3.24,189.13,0.451767,0,0,7797.173,8120,8310.326,8086.408,2018,30,7,24,2,7906.862
25/07/2018,30.213,57.79,986.01,3.29,184.24,0.76172,0,0,7906.862,7797.173,8264.603,8332.993,2018,30,7,25,3,7943.524
26/07/2018,29.693,58.78,989.1,3.87,197.73,0.789439,0,0,7943.524,7906.862,7972.125,8372.437,2018,30,7,26,4,7948.8
27/07/2018,29.903,55.14,988.96,4.54,201.57,0.022129,0,0,7948.8,7943.524,7600.96,8471.047,2018,30,7,27,5,7924.947
28/07/2018,30.413,53.28,985.68,4.39,196.38,0.044293,0,0,7924.947,7948.8,7943.746,8391.053,2018,30,7,28,6,7832.422
29/07/2018,31.243,53.18,984.68,4.3,191.32,0.224697,0,0,7832.422,7924.947,8171.719,8620.519,2018,30,7,29,7,7653.476
30/07/2018,30.973,56.92,985.91,4.68,193.54,0.635097,0,0,7653.476,7832.422,8120,8592.521,2018,31,7,30,1,7622.014
31/07/2018,30.683,59.48,986.63,4.64,199.48,0.262376,0,0,7622.014,7653.476,7797.173,8468.281,2018,31,7,31,2,7649.664
01/08/2018,30.853,56.19,987.2,4.45,195.75,0.092376,0,0,7649.664,7622.014,7906.862,8479.752,2018,31,8,1,3,7633.403
02/08/2018,32.323,49.91,985.4,3.34,192.46,0.426137,0,0,7633.403,7649.664,7943.524,8447.772,2018,31,8,2,4,7857.72
03/08/2018,32.833,42.34,984.14,1.91,195.85,0.648444,0,0,7857.72,7633.403,7948.8,8420.863,2018,31,8,3,5,7652.125
04/08/2018,31.703,50.13,986.81,2.84,186.17,1.734036,0,0,7652.125,7857.72,7924.947,8690.922,2018,31,8,4,6,7402.091
05/08/2018,30.733,61.61,989.81,3.56,195.83,1.642959,0,0,7402.091,7652.125,7832.422,8725.797,2018,31,8,5,7,7507.729
06/08/2018,30.473,58.58,989.6,4.15,192.01,0.997074,0,0,7507.729,7402.091,7653.476,8614.731,2018,32,8,6,1,7578.169
07/08/2018,31.673,48.39,987.34,3.34,197.28,0.274012,0,0,7578.169,7507.729,7622.014,8328.144,2018,32,8,7,2,7767.585
08/08/2018,33.153,36.13,986.18,1.14,252.39,0.242237,0,0,7767.585,7578.169,7649.664,8307.739,2018,32,8,8,3,7786.027
09/08/2018,33.203,30.98,987.57,1.96,359.54,4.96E-04,0,0,7786.027,7767.585,7633.403,8390.599,2018,32,8,9,4,7863.217
10/08/2018,32.423,29.79,989.05,0.21,300.15,1.52E-04,0,0,7863.217,7786.027,7857.72,8270.787,2018,32,8,10,5,7732.693
11/08/2018,31.563,31.2,987.81,1.16,213.03,0.040066,0,0,7732.693,7863.217,7652.125,8111.625,2018,32,8,11,6,7721.338
12/08/2018,32.153,29.18,987.71,0.85,237.08,0.002132,0,0,7721.338,7732.693,7402.091,8089.477,2018,32,8,12,7,8062.426
13/08/2018,30.973,27.14,986.64,0.93,186.04,0.003779,0,0,8062.426,7721.338,7507.729,8318.241,2018,33,8,13,1,7818.668
14/08/2018,31.073,30.11,985.73,1.19,212.97,2.80E-05,0,0,7818.668,8062.426,7578.169,8284.959,2018,33,8,14,2,7809.644
15/08/2018,31.203,35.99,986.7,1.88,192.32,0.003801,0,0,7809.644,7818.668,7767.585,8337.901,2018,33,8,15,3,7403.055
16/08/2018,31.273,46.26,987.72,3.16,193.42,0.047552,0,0,7403.055,7809.644,7786.027,8310.326,2018,33,8,16,4,7383.951
17/08/2018,31.083,52.74,987.29,3.98,195.5,0.078607,0,0,7383.951,7403.055,7863.217,8264.603,2018,33,8,17,5,7224.778
18/08/2018,30.353,55.08,986,3.85,195.72,0.201103,0,0,7224.778,7383.951,7732.693,7972.125,2018,33,8,18,6,7199.374
19/08/2018,31.403,48.63,985.79,2.87,202.91,0.572715,0,0,7199.374,7224.778,7721.338,7600.96,2018,33,8,19,7,7439.177
20/08/2018,30.863,43.09,986.95,2.2,197.87,0.09717,0,0,7439.177,7199.374,8062.426,7943.746,2018,34,8,20,1,7239.279
21/08/2018,31.453,48.21,988.19,2.85,195.8,0.211663,0,0,7239.279,7439.177,7818.668,8171.719,2018,34,8,21,2,7203.881
22/08/2018,31.813,43.4,988.16,2.11,198.59,0.12169,0,0,7203.881,7239.279,7809.644,8120,2018,34,8,22,3,7254.218
23/08/2018,31.363,42.52,988.05,1.8,190.31,0.006183,0,0,7254.218,7203.881,7403.055,7797.173,2018,34,8,23,4,7133.492
24/08/2018,31.343,48.57,988.54,2.37,188.67,0.150336,0,0,7133.492,7254.218,7383.951,7906.862,2018,34,8,24,5,7031.952
25/08/2018,30.593,54.17,988.2,3.14,196.46,0.136244,0,0,7031.952,7133.492,7224.778,7943.524,2018,34,8,25,6,7077.755
